,Rank,CONTROL,LOCALE,LOCALE2,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,NPT4_PUB,NPT4_PRIV,NPT4_PROG,NPT4_OTHER,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_4_POOLED,PCTFLOAN,UG25ABV,WDRAW_ORIG_YR2_RT,DEP_COMP_ORIG_YR6_RT,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,DEP_DEBT_MDN,IND_DEBT_MDN,PELL_DEBT_MDN,NOPELL_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,FIRSTGEN_DEBT_MDN,NOTFIRSTGEN_DEBT_MDN,DEBT_N,GRAD_DEBT_N,WDRAW_DEBT_N,LO_INC_DEBT_N,MD_INC_DEBT_N,HI_INC_DEBT_N,DEP_DEBT_N,IND_DEBT_N,PELL_DEBT_N,NOPELL_DEBT_N,FEMALE_DEBT_N,MALE_DEBT_N,FIRSTGEN_DEBT_N,NOTFIRSTGEN_DEBT_N,GRAD_DEBT_MDN10YR,CUML_DEBT_N,CUML_DEBT_P90,CUML_DEBT_P75,CUML_DEBT_P25,CUML_DEBT_P10,LOAN_EVER,PELL_EVER,AGE_ENTRY,AGE_ENTRY_SQ,AGEGE24,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,MD_FAMINC,FAMINC_IND,LNFAMINC,LNFAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,FSEND_COUNT,MN_EARN_WNE_P10,MD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,MN_EARN_WNE_P6,MD_EARN_WNE_P6,MN_EARN_WNE_INDEP0_P6,MN_EARN_WNE_INDEP1_P6,MN_EARN_WNE_MALE0_P6,MN_EARN_WNE_MALE1_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MD_EARN_WNE_P8,MN_EARN_WNE_P9,ICLEVEL,SCHTYPE,CIPTFBS1,UNITID_y,OPEID6_y,Undergraduate Population,Student Population,Net Price,Average Grant Aid,Total Annual Cost,Alumni Salary,Acceptance Rate,SAT Lower,SAT Upper,ACT Lower,ACT Upper,10%_cut,5%_cut,20%_cut,50%_cut
184,80,2,33.0,0.0,0.0,0.0,0.2438,0.2438,708.0,743.0,0.0,32.0,34.0,31.0,0.0,1450.0,1450.0,0.0,0.0,0.0,0.0156,0.0,0.0,0.0961,0.0,0.0,0.0,0.0,0.0623,0.0,0.0,0.0545,0.0,0.0,0.1818,0.0494,0.0,0.0104,0.0,0.0208,0.0,0.0935,0.0,0.0597,0.0,0.0,0.2727,0.0,0.0,0.0,0.0,0.0364,0.0,0.0,0.0468,1683.0,0.0,0.5039,0.0529,0.0755,0.0784,0.0,0.0,0.0511,0.1919,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25358.0,0.0,0.0,65814.0,0.0,52392.0,52392.0,0.0,20369.0,26581.0,11331.0,0.8044,0.8378,0.8554,0.396,0.0029,0.060240963855,0,0.1093023256,0.1627906977,0.176744186,0.3325581395,15000,17000,6672,13478,16250,15000,0,0,14884,15000,15067,14640,14500,15000,503,391,112,110,152,241,0,0,242,261,272,231,195,308,176.431240571064,463,25500,19500,7753,3500,0.8976744186,0.423255814,19.444186047,0.0,0,0.5348837209,0,0,0,0.1756097561,90298.834884,74915.5,0,0.0,0.0,79.3300018310547,9.71000003814697,4,8.40999984741211,21.1599998474121,13.6400003433227,89.4700012207031,70311.1,6.88999986648559,3.19000005722045,0.0,61000,49100,0,0,55000,67200,36700,32800,0,0,33300,41400,41200,45800,40900,46700,1,2.0,0.0,153384.0,1868.0,1712,1765,22844.0,33946.0,66214,96500.0,29.0,1310.0,1510.0,30.0,34.0,1,2,0,0
185,211,1,13.0,0.0,0.0,0.0,0.9059999999999999,0.9059999999999999,615.0,598.0,0.0,25.0,25.0,25.0,0.0,1219.0,1219.0,0.1124,0.01,0.0185,0.0009,0.0431,0.0,0.0138,0.0,0.0366,0.2278,0.0129,0.0069,0.0441,0.0,0.0113,0.0131,0.0,0.0571,0.009000000000000001,0.0,0.0175,0.0393,0.0026,0.0,0.0124,0.0,0.0274,0.004,0.0015,0.0235,0.0,0.0,0.0,0.0,0.0394,0.0147,0.1892,0.0107,29248.0,0.0,0.7492,0.0267,0.059000000000000004,0.0346,0.0019,0.0006,0.0243,0.057999999999999996,0.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15140.0,0.0,0.0,0.0,20476.0,0.0,8988.0,23392.0,0.0,10827.0,9907.0,11173.0,0.8388,0.7472,0.7409,0.493,0.0452,0.103270529684,0.688776736361,0.1219853898,0.1599119384,0.1955368758,0.3283298309,18250,22975,8250,17750,18500,18357,18101,20000,19500,17125,18750,17750,18144,18372,12445,8108,4337,2300,3555,6590,11427,1018,5476,6969,5675,6770,6811,5634,238.441632477659,11577,32500,27000,8250,4166,0.9072350645,0.4093865706,20.504553187,0.0,0.07000000029802,0.4624236966,0.0166116281,0.9242469729,0.0018012609,0.1991840151,88654.336736,76488,21444.083223,0.0,0.0,93.0500030517578,2.5,1.73000001907348,3.24000000953674,17.5,8.35999965667724,95.6900024414062,61269.08,5.44999980926513,2.64000010490417,0.0,56000,50700,55900,56800,46600,63400,44000,41200,44100,43300,37900,48800,44400,49300,45300,49600,1,1.0,0.0,153603.0,1869.0,32814,36158,14331.0,7882.0,34442,101300.0,89.0,1160.0,1410.0,22.0,28.0,3,6,1,0
186,160,1,13.0,0.0,0.0,0.0,0.8267,0.8267,610.0,615.0,0.0,26.0,26.0,25.0,0.0,1233.0,1233.0,0.0,0.009000000000000001,0.0,0.0058,0.0663,0.0,0.0222,0.0,0.0179,0.0895,0.0,0.0166,0.0,0.0,0.0258,0.042,0.0,0.0338,0.0254,0.0,0.0256,0.1285,0.0039,0.0,0.0157,0.0,0.0542,0.0,0.0118,0.0684,0.0,0.0,0.0,0.0,0.0443,0.0719,0.2075,0.0138,23410.0,0.0,0.7242,0.0302,0.077,0.0419,0.0018,0.0008,0.0324,0.0742,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15893.0,0.0,0.0,0.0,22607.0,0.0,9267.0,31233.0,0.0,14547.0,13902.0,10160.0,0.8382,0.7321,0.7338,0.4259,0.0759,0.104183109708,0.636310566258,0.1203506575,0.1496556043,0.1699436443,0.3323731997,16173,22000,8250,15051,15705,17260,15750,17393,17125,15161,15750,16794,16000,16306,9050,5332,3718,1877,2569,4604,7957,1093,3992,5058,4898,4152,5162,3888,228.322781915495,8652,30762,26344,7500,3750,0.9014402004,0.4131496556,20.972824045,0.0,0.12999999523162,0.5623043206,0.0333124609,0.8745147151,0.0017532874,0.2231285357,88575.421415,72993,25141.027944,0.0,0.0,91.5800018310547,3.02999997138977,2.24000000953674,3.76999998092651,19,10.1599998474121,94.3799972534179,63769.8,5.36999988555908,2.66000008583068,0.0,62000,51900,59100,77600,55600,69200,47700,42200,44200,63200,44300,51100,47300,56100,47000,55500,1,1.0,0.0,153658.0,1892.0,27051,32166,15103.0,8045.0,44251,99400.0,86.0,1140.0,1370.0,23.0,28.0,2,4,1,0
187,344,2,33.0,0.0,0.0,0.0,0.6257,0.6257,585.0,595.0,545.0,26.0,26.0,25.0,0.0,1236.0,1236.0,0.0,0.0527,0.0,0.0021,0.0274,0.0,0.0316,0.0,0.0359,0.0,0.0,0.0485,0.0,0.0,0.0549,0.0,0.0,0.1055,0.0274,0.0,0.0169,0.0274,0.0127,0.0,0.0274,0.0,0.0464,0.0,0.0274,0.0717,0.0,0.0,0.0,0.0,0.1266,0.1224,0.1013,0.0338,1974.0,0.0,0.7928,0.0213,0.0557,0.0147,0.002,0.002,0.0223,0.0892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23792.0,0.0,0.0,54045.0,0.0,42290.0,42290.0,0.0,16779.0,15180.0,7537.0,0.7327,0.7935,0.797,0.6483,0.0102,0.06170212766,0,0.0861650485,0.1759708738,0.2148058252,0.4077669903,25250,27000,8750,23125,25000,26000,0,0,25825,25000,26000,25000,25444,25125,971,669,302,122,255,594,954,17,346,625,519,452,369,602,280.214323259926,1027,32857,30000,12750,5500,0.9733009709,0.3082524272,19.512135922,0.0,0.00999999977648,0.5242718447,0,0.9805825243,0,0.1284634761,101763.96602,92364,10203.625,0.0,0.0,93.3499984741211,2.23000001907348,1.72000002861022,2.81999993324279,18.25,8.56999969482422,95.7099990844726,65739.49,4.75,2.6800000667572,0.0,53200,47400,0,0,46700,61700,38400,36800,0,0,37500,39800,38500,43500,40400,44600,1,2.0,0.0,153834.0,1874.0,2053,2214,25273.0,26533.0,54045,85900.0,65.0,1023.0,1305.0,23.0,28.0,5,10,2,1
188,405,1,13.0,0.0,0.0,0.0,0.8074,0.8074,556.0,555.0,455.0,24.0,23.0,23.0,7.0,1169.0,1169.0,0.0,0.0055,0.0,0.0,0.0746,0.0064,0.0169,0.0,0.1685,0.0,0.0366,0.0032,0.0256,0.0,0.0293,0.0385,0.0,0.0412,0.0169,0.0,0.011000000000000001,0.0623,0.0032,0.0,0.0087,0.0,0.0435,0.0009,0.0371,0.054000000000000006,0.0,0.0,0.0,0.0,0.0467,0.0513,0.2019,0.016,9391.0,0.0,0.8212,0.0277,0.0391,0.0134,0.0037,0.0007,0.0216,0.0277,0.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16244.0,0.0,0.0,0.0,21177.0,0.0,8938.0,19480.0,0.0,6485.0,9558.0,8277.0,0.7469,0.6547,0.6656,0.5558,0.0822,0.123966942149,0.602580645161,0.1233766234,0.1836734694,0.2288961039,0.2583487941,15541,19784,8250,15750,15750,15238,15250,18000,17000,15000,16000,15000,15546,15518,5393,3243,2150,1117,1724,2552,4831,562,2620,2773,3141,2252,3285,2108,205.324450791644,5415,31000,25000,7500,3750,0.9141929499,0.4503710575,20.983534323,0.0,0.10000000149011,0.5950834879,0.0294526902,0.8961038961,0,0.2248966691,76814.519481,70582.5,24803.305804,0.0,0.0,94.0999984741211,2.46000003814697,0.93999999761581,2.79999995231628,14.8400001525878,6.59000015258789,96.8000030517578,56117.97,5.80999994277954,2.71000003814697,0.0,49700,44600,49900,48100,42800,58100,39600,38100,39600,39200,36200,43800,39700,44800,41400,43500,1,1.0,0.0,154095.0,1890.0,11334,11861,16496.0,4677.0,31872,85300.0,81.0,1080.0,1360.0,21.0,26.0,6,12,3,1
189,483,2,32.0,0.0,0.0,0.0,0.7143,0.7143,570.0,580.0,0.0,24.0,24.0,24.0,0.0,1183.0,1183.0,0.0,0.0,0.0,0.0,0.0153,0.0,0.0115,0.0,0.1839,0.0,0.0,0.0268,0.0,0.0,0.0115,0.0115,0.0,0.0843,0.0077,0.0,0.0,0.0766,0.0192,0.0307,0.0,0.0,0.0345,0.0307,0.0383,0.0192,0.0,0.0,0.0,0.0,0.0307,0.1226,0.2222,0.023,1006.0,0.0,0.8320000000000001,0.0199,0.0447,0.0119,0.002,0.0,0.0189,0.0308,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23406.0,0.0,0.0,43520.0,0.0,31100.0,31100.0,0.0,11692.0,8775.0,6734.0,1.0,0.6854,0.6821,0.6148,0.0288,0.098639455782,0.592592592593,0.1057082452,0.1945031712,0.2854122622,0.2790697674,17375,23000,7002,15833,20500,15000,19000,5361,20500,14329,18010,15792,19003,16483,662,368,294,89,249,324,605,57,336,326,390,272,342,320,238.701090184382,631,33250,27000,8000,3500,0.9408033827,0.4080338266,20.498942918,0.0,0.01999999955296,0.5496828753,0.0317124736,0.9196617336,0,0.1347826087,85952.141649,81300,35218.421053,0.0,0.0,94.4800033569336,1.35000002384185,1.15999996662139,3.45000004768371,15.119999885559,6.34000015258789,96.2699966430664,58600.59,5.32000017166137,2.19000005722045,0.0,40200,38400,0,0,33000,51400,36100,36000,0,0,33700,40000,32900,37500,35400,38500,1,2.0,0.0,154101.0,1883.0,1131,1243,23064.0,19343.0,43650,82400.0,68.0,995.0,1235.0,21.0,27.0,7,14,3,1
190,496,2,31.0,0.0,0.0,0.0,0.8423,0.8423,585.0,565.0,0.0,23.0,22.0,22.0,0.0,1136.0,1136.0,0.0,0.0191,0.0,0.0,0.0327,0.0,0.0572,0.0,0.1281,0.0,0.0,0.0027,0.0,0.0,0.0354,0.0054,0.0,0.0681,0.0163,0.0,0.0,0.0736,0.0109,0.0,0.0136,0.0,0.049,0.0736,0.0,0.0681,0.0,0.0,0.0,0.0,0.0272,0.0436,0.2534,0.0218,1377.0,0.0,0.8148,0.028999999999999998,0.0523,0.0138,0.0,0.0015,0.0349,0.0065,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23187.0,0.0,0.0,50095.0,0.0,39144.0,39144.0,0.0,14276.0,9806.0,6618.0,0.4537,0.6961,0.6901,0.7074,0.1355,0.071960297767,0.62915601023,0.1426666667,0.184,0.2253333333,0.2786666667,21500,25500,8750,19750,21500,21500,21500,18224,22840,19879,22250,19879,20938,22495,918,609,309,167,300,451,758,160,404,514,510,408,561,357,264.646860856597,962,35000,29000,11191,5500,0.9573333333,0.4413333333,21.538666667,0.0,0.14000000059604,0.552,0.0586666667,0.8546666667,0,0.2335664336,81963.729333,72990.5,44254.165138,0.0,0.0,94.9899978637695,1.39999997615814,1.14999997615814,2.65000009536743,15.789999961853,6.32000017166137,96.6800003051758,60274.33,5.26000022888183,2.58999991416931,0.0,51200,47500,51500,49800,46500,57800,40000,37800,37900,48200,36400,44900,40500,46200,43400,46300,1,2.0,0.0,154350.0,1887.0,1479,1695,22005.0,25683.0,50180,88600.0,84.0,1070.0,1220.0,21.0,27.0,7,15,3,1
191,260,1,13.0,0.0,0.0,0.0,0.9171,0.9171,0.0,0.0,0.0,26.0,26.0,25.0,0.0,1250.0,1250.0,0.0,0.0117,0.0071,0.0103,0.0876,0.0,0.022000000000000002,0.0,0.0374,0.1072,0.0,0.0203,0.0,0.0002,0.0223,0.033,0.0,0.045,0.0139,0.0,0.0387,0.0428,0.0054,0.0,0.0152,0.0,0.0529,0.0,0.0191,0.0558,0.0,0.0,0.0,0.0,0.0565,0.1184,0.1642,0.013000000000000001,19135.0,0.0,0.7078,0.0425,0.0847,0.048,0.0031,0.0009,0.0517,0.057,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18571.0,0.0,0.0,0.0,24996.0,0.0,11148.0,27358.0,0.0,12624.0,19072.0,10156.0,0.8369,0.6478,0.6395,0.4302,0.0885,0.147350993377,0.543240381221,0.1253443526,0.1510560147,0.1602387511,0.3007346189,15000,21105,8750,15000,14750,15000,15000,15299,16750,13000,14934,15000,14750,15000,8156,4331,3825,2036,2290,3830,6866,1290,4002,4154,4435,3721,4474,3682,219.034196014842,7906,31000,25000,5500,3750,0.8939393939,0.4788797062,21.110345883,0.0,0.11999999731779,0.547597184,0.0390266299,0.8504744414,0.004285277,0.2222402072,84380.18947,64240.5,22927.070624,0.0,0.0,87.3000030517578,5.17999982833862,2.31999993324279,5.32000017166137,22.4899997711181,12.3999996185302,93.9100036621093,70891.42,5.23999977111816,2.5,0.0,59300,48800,56400,74400,53900,65200,45100,39200,43800,51400,42900,47500,43900,52300,44600,48400,1,1.0,0.0,155317.0,1948.0,20894,27625,18814.0,9205.0,41074,98600.0,93.0,0.0,0.0,23.0,28.0,3,7,1,0
192,366,1,13.0,0.0,0.0,0.0,0.934,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317,0.006,0.0,0.0017,0.0356,0.0,0.0229,0.0,0.0797,0.1223,0.0287,0.0031,0.053,0.0,0.0065,0.0029,0.0,0.0754,0.0053,0.0,0.0354,0.0043,0.0022,0.0,0.0087,0.0,0.0231,0.0,0.0135,0.073,0.0,0.0002,0.0,0.013000000000000001,0.0224,0.0306,0.1946,0.0043,17611.0,0.0,0.7803,0.0321,0.0752,0.0168,0.0042,0.0011,0.0369,0.0425,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18450.0,0.0,0.0,0.0,23724.0,0.0,10383.0,25887.0,0.0,12018.0,12033.0,9106.0,0.888,0.6397,0.6334,0.461,0.0901,0.140650406504,0.584858044164,0.1371060881,0.1743936644,0.1885827421,0.2743771655,17500,22250,9000,17966,18000,16776,17271,18957,19500,14956,17500,17116,18000,16750,8184,4857,3327,1847,2549,3788,7024,1160,4146,4038,4235,3949,4628,3556,230.917358982717,7956,35500,27000,7500,3784,0.8947368421,0.4713743607,21.087609305,0.0,0.10000000149011,0.5208711434,0.0613760106,0.8600890942,0.0052796568,0.2247913769,79635.282792,67000,25306.924528,0.0,0.0,88.9400024414062,4.44999980926513,1.62999999523162,5.25,17.6900005340576,9.43000030517578,94.8399963378906,59909.03,6.26999998092651,2.57999992370605,0.0,51900,45600,52100,50900,43700,59300,41400,38400,41300,42200,36300,46200,41100,46600,42100,46300,1,1.0,0.0,155399.0,1928.0,21022,22795,17926.0,6435.0,39696,97200.0,94.0,0.0,0.0,0.0,0.0,5,11,2,1
193,597,1,11.0,0.0,0.0,0.0,0.965,0.965,585.0,585.0,0.0,23.0,23.0,23.0,0.0,1152.0,1152.0,0.0,0.0,0.0,0.0022,0.0298,0.0,0.0315,0.0,0.0807,0.1209,0.0095,0.003,0.0,0.0,0.0073,0.0915,0.0,0.0604,0.0052,0.0,0.006,0.0242,0.0047,0.0,0.0125,0.0,0.0475,0.0337,0.0268,0.0155,0.0,0.0,0.0,0.0,0.0358,0.1749,0.1727,0.0035,11148.0,0.0,0.6033,0.0604,0.1257,0.0725,0.0068,0.0009,0.0461,0.0621,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14876.0,0.0,0.0,0.0,20038.0,0.0,8270.0,17452.0,0.0,8655.0,7629.0,7873.0,0.9759,0.4703,0.473,0.4765,0.2823,0.208505833647,0.464473684211,0.1574820789,0.1749551971,0.1536738351,0.1451612903,15000,21625,9500,15500,15083,14000,13746,18436,16893,12000,15000,14469,15000,14000,6588,3125,3463,2349,2161,2078,4311,2277,4241,2347,3905,2683,4718,1870,224.430916314663,6138,38268,26000,5617,3000,0.8454301075,0.6077508961,23.595878136,0.0,0.33000001311302,0.5934139785,0.1211917563,0.6677867384,0.0078405018,0.3633893281,56221.415771,43391,28714.969656,0.0,0.0,83.0199966430664,7.46999979019165,2.59999990463256,6.80999994277954,16.8400001525878,7.8600001335144,93.8300018310547,60078.99,6.90000009536743,3.08999991416931,0.0,45400,40400,45600,45200,39400,54100,38900,36000,38100,40000,35200,43700,37800,42800,38800,41600,1,1.0,0.0,156125.0,1950.0,12704,15075,14113.0,5793.0,32716,87300.0,94.0,1000.0,1275.0,20.0,27.0,9,18,4,1
194,565,2,31.0,0.0,0.0,0.0,0.6676,0.6676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594,0.0,0.0,0.0,0.1749,0.0,0.0,0.0,0.1419,0.0066,0.0,0.033,0.0,0.0,0.0462,0.0033,0.0,0.033,0.0264,0.0,0.0,0.0462,0.0,0.1023,0.0,0.0,0.0462,0.0,0.0363,0.0198,0.0,0.0,0.0,0.0,0.0561,0.0066,0.1386,0.0231,1596.0,0.0,0.7669,0.0432,0.067,0.0175,0.0044,0.0013,0.0219,0.0533,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27111.0,0.0,0.0,39831.0,0.0,30198.0,30198.0,0.0,14491.0,9818.0,6576.0,0.5183,0.6211,0.654,0.5661,0.23600000000000002,0.185983827493,0.560869565217,0.1369294606,0.2102351314,0.1811894882,0.1853388658,19153,23981,9500,18174,19369,19500,19500,15925,19261,19127,19248,19475,18500,19500,791,453,338,212,267,312,616,175,444,347,497,294,410,381,248.882210596159,785,33000,27000,8749,4750,0.9100968188,0.5477178423,23.255878285,0.0,0.10999999940395,0.6154910097,0.163208852,0.7150760719,0,0.2362318841,67719,55322,30796.276699,0.0,0.0,90.4000015258789,5.55999994277954,1.38999998569488,2.90000009536743,15.6400003433227,9.34000015258789,95.5,61842.48,6.90999984741211,2.82999992370605,0.0,40700,34900,0,0,33200,49200,29300,28700,28000,33600,26500,33500,30300,34800,31500,34900,1,2.0,0.0,156213.0,1952.0,1772,1990,28095.0,15833.0,40575,70800.0,70.0,980.0,1280.0,21.0,28.0,8,17,4,1
195,449,2,11.0,0.0,0.0,0.0,0.8584,0.8584,590.0,575.0,0.0,25.0,27.0,24.0,0.0,1211.0,1211.0,0.0,0.0123,0.0,0.0,0.0753,0.0,0.0175,0.0,0.0298,0.0088,0.0,0.0,0.0,0.0,0.0263,0.013999999999999999,0.0,0.0648,0.0088,0.0,0.0035,0.1033,0.0018,0.0018,0.0123,0.0,0.0771,0.027999999999999997,0.0,0.0385,0.0,0.0,0.0,0.0,0.0403,0.289,0.1331,0.013999999999999999,2488.0,0.0,0.799,0.0486,0.0398,0.0201,0.002,0.0008,0.0394,0.0133,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23223.0,0.0,0.0,54872.0,0.0,42200.0,42200.0,0.0,17793.0,10917.0,8025.0,0.4189,0.6733,0.6595,0.6219,0.0539,0.154589371981,0.635802469136,0.1168185584,0.1507870754,0.1938690969,0.28003314,19000,25000,6012,16750,18449,20063,19125,18750,19000,19000,19000,19063,18750,19500,1545,1013,532,346,463,736,1333,212,598,947,1056,489,957,588,259.457706722154,1434,31000,27000,6500,3500,0.9312344656,0.4175642088,20.672742336,0.0,0.20000000298023,0.6793703397,0.0347970174,0.8707539354,0,0.2726480836,80285.09942,68249,30060.025641,0.0,0.0,87.6800003051757,8.39000034332275,1.50999999046325,2.19000005722045,16.6499996185302,10.0299997329711,95.5999984741211,65601.28,6.36999988555908,2.67000007629394,0.0,50600,45700,48400,55800,48400,56000,43100,42200,41700,49800,44100,41100,44600,48400,45200,47100,1,2.0,0.0,156286.0,1954.0,2903,3757,24433.0,28601.0,59306,90700.0,89.0,1050.0,1210.0,22.0,27.0,6,13,3,1
196,464,2,32.0,0.0,0.0,0.0,0.382,0.382,555.0,567.0,553.0,25.0,26.0,23.0,0.0,1192.0,1192.0,0.0328,0.0,0.0,0.0426,0.0525,0.0,0.0721,0.0,0.0393,0.0,0.0656,0.0197,0.0557,0.0,0.059000000000000004,0.0,0.0,0.0984,0.0197,0.0,0.023,0.0328,0.0131,0.0,0.0295,0.0,0.059000000000000004,0.0,0.0,0.0787,0.0,0.0,0.0,0.0,0.0721,0.0361,0.0852,0.0131,1630.0,0.0,0.5387,0.1613,0.1196,0.027000000000000003,0.0012,0.0006,0.0681,0.0755,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,0.0,0.0,35394.0,0.0,39990.0,39990.0,0.0,2571.0,16327.0,8137.0,0.8466,0.6282,0.6444,0.1539,0.0455,0.180722891566,0.605392156863,0.2047337278,0.1775147929,0,0,4563,5600,3223,0,5281,0,4547,5100,0,0,4611,4559,4750,3578,303,211,92,0,174,0,266,37,0,0,171,132,235,68,58.1185263057625,322,16400,8279,2268,1000,0.1526627219,0,19.814201183,0.0,0.05999999865889,0.5585798817,0.0130177515,0.8887573964,0,0.4057771664,26326.125444,22742,6193.5957447,0.0,0.0,85.0500030517578,11.789999961853,0.77999997138977,2.17000007629394,10.3500003814697,6.28000020980835,96.9800033569336,47532.74,12.2299995422363,3.51999998092651,0.0,36300,33700,36600,33400,35100,37800,27100,24600,0,0,25300,29300,29200,32100,28800,35100,1,2.0,0.0,156295.0,1955.0,1670,1710,1298.0,33422.0,35394,71600.0,35.0,970.0,1200.0,22.0,27.0,7,14,3,1
197,209,2,32.0,0.0,0.0,0.0,0.7306,0.7306,648.0,658.0,0.0,30.0,30.0,27.0,0.0,1354.0,1354.0,0.0,0.0364,0.0,0.0,0.0,0.0,0.0545,0.0,0.0,0.0,0.0,0.0576,0.0,0.0,0.0394,0.0091,0.0,0.10300000000000001,0.0455,0.0,0.1061,0.0,0.0333,0.0,0.0636,0.0,0.1182,0.0,0.0,0.2394,0.0,0.0,0.0,0.0,0.0424,0.0,0.0,0.0515,1425.0,0.0,0.7256,0.0533,0.0653,0.0456,0.0021,0.0007,0.0302,0.0646,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23053.0,0.0,0.0,53747.0,0.0,41700.0,41700.0,0.0,18606.0,18235.0,8327.0,0.9496,0.812,0.8179,0.4476,0.0007,0.081196581197,0,0.0970873786,0.1577669903,0.1650485437,0.390776699,24856,27000,5500,20000,23251,25033,0,0,23251,24917,25191,21900,25000,23250,420,332,88,54,105,261,0,0,142,278,202,218,165,255,280.214323259926,369,28000,27000,14000,5500,0.9199029126,0.3470873786,19.376213592,0.0,0.00999999977648,0.4708737864,0,0,0,0.2025641026,106142.13107,84855.5,0,0.0,0.0,89.5299987792968,6.90999984741211,1.36000001430511,2.07999992370605,17.4599990844726,11.1999998092651,95.9700012207031,64052.84,7.69999980926513,2.66000008583068,0.0,53800,45500,0,0,47000,60300,38500,35100,0,0,33400,42900,36400,50100,43000,47100,1,2.0,0.0,156408.0,1961.0,1443,1450,23237.0,26184.0,53910,88500.0,76.0,1170.0,1410.0,26.0,31.0,3,6,1,0
