,CIP01BACHL,CIP04BACHL,CIP05BACHL,CIP26BACHL,CIP52BACHL,CIP09BACHL,CIP10BACHL,CIP11BACHL,CIP46BACHL,CIP13BACHL,CIP15BACHL,CIP14BACHL,CIP23BACHL,CIP19BACHL,CIP16BACHL,CIP51BACHL,CIP54BACHL,CIP43BACHL,CIP22BACHL,CIP24BACHL,CIP25BACHL,CIP27BACHL,CIP47BACHL,CIP29BACHL,CIP30BACHL,CIP03BACHL,CIP31BACHL,CIP12BACHL,CIP38BACHL,CIP40BACHL,CIP48BACHL,CIP42BACHL,CIP44BACHL,CIP41BACHL,CIP45BACHL,CIP39BACHL,CIP49BACHL,CIP50BACHL,PCIP01,PCIP04,PCIP05,PCIP26,PCIP52,PCIP09,PCIP10,PCIP11,PCIP46,PCIP13,PCIP15,PCIP14,PCIP23,PCIP19,PCIP16,PCIP51,PCIP54,PCIP43,PCIP22,PCIP24,PCIP25,PCIP27,PCIP47,PCIP29,PCIP30,PCIP03,PCIP31,PCIP12,PCIP38,PCIP40,PCIP48,PCIP42,PCIP44,PCIP41,PCIP45,PCIP39,PCIP49,PCIP50,ADM_RATE,ADM_RATE_ALL,DEBT_MDN,C150_4,C150_4_POOLED,HI_INC_YR6_N,HI_INC_YR8_N,LO_INC_YR6_N,LO_INC_YR8_N,MD_INC_YR6_N,MD_INC_YR8_N,OVERALL_YR6_N,OVERALL_YR8_N,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR8_RT,LO_INC_COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR8_RT,WDRAW_2YR_TRANS_YR4_RT,COMP_4YR_TRANS_YR4_RT,WDRAW_ORIG_YR2_RT,WDRAW_ORIG_YR4_RT,WDRAW_ORIG_YR8_RT,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,COUNT_NWNE_P10,COUNT_WNE_P10,AVGFACSAL,MENONLY,WOMENONLY,INEXPFTE,LOCALE,TUITFTE,PFTFAC,REGION,AGE_ENTRY,FAMINC,MD_FAMINC,MEDIAN_HH_INC,AGEGE24,DEPENDENT,FEMALE,MARRIED,PPTUG_EF,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_MEN,UGDS_NRA,UGDS_WHITE,UGDS_WOMEN
2107,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0405,0.1468,0.0203,0.0,0.0,0.0,0.0608,0.0,0.2228,0.0101,0.0,0.0076,0.0329,0.0101,0.0456,0.0,0.0076,0.0,0.0076,0.0,0.0,0.0101,0.0278,0.0,0.0,0.0025,0.0278,0.0,0.1241,0.0,0.0,0.0076,0.0,0.0,0.1873,0.6269,0.6269,19500.0,0.597,0.5644,190.0,175.0,142.0,124.0,203.0,183.0,535.0,482.0,0.570909090909,0.598130841121,0.520746887967,0.705882352941,0.531818181818,0.57476635514,0.631578947368,0.5714285714289999,0.538461538462,0.535211267606,0.45967741935500006,0.5,0.511450381679,0.5906735751300001,0.610837438424,0.513661202186,0.098181818182,0.072727272727,0.216049382716,0.08545454545499999,0.09336099585100001,43294.0,29188.0,29188.0,78.0,789.0,6490.0,0.0,0.0,11299.0,33.0,8778.0,0.7931,2.0,19.844243792,69323.592551,54905.5,63665.1,0.03999999910593,0.9424379233,0.4638826185,,0.017,0.0151,0.1138,0.0943,0.511,0.0251,0.6229,0.489
2118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0723,0.0,0.0,0.0,0.0,0.1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988,0.0,0.0,0.2871,0.6456,0.6488,20500.0,0.7519,0.7463,145.0,120.0,91.0,76.0,89.0,87.0,325.0,283.0,0.7453083109919999,0.7569230769230001,0.7067137809190001,0.740932642487,0.7602339181290001,0.754385964912,0.786206896552,0.733333333333,0.745098039216,0.7032967032969999,0.605263157895,0.7803030303030001,0.625,0.73,0.76404494382,0.758620689655,,0.067024128686,0.119680851064,0.096514745308,0.060070671378,70555.0,54680.0,54680.0,54.0,346.0,11235.0,0.0,0.0,34982.0,31.0,21844.0,0.5818,2.0,19.82629108,83934.442879,62890.0,78301.83,0.01999999955296,0.951486698,0.6197183099,,0.0162,0.0401,0.0652,0.0986,0.41,0.1148,0.5688,0.59
2119,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0123,0.0722,0.129,0.0,0.0,0.0,0.0292,0.0,0.0,0.0,0.0,0.0937,0.0,0.023,0.0,0.0538,0.0,0.0,0.0,0.0,0.0399,0.0,0.0,0.0123,0.023,0.0,0.0,0.0154,0.0215,0.0,0.1045,0.0,0.0,0.2857,0.0,0.0,0.0845,0.1392,0.1392,16250.0,0.9191,0.9233,121.0,125.0,78.0,96.0,87.0,86.0,286.0,307.0,0.908424908425,0.8531468531470001,0.8045602605859999,,,,0.8760330578509999,0.904,0.8625,0.871794871795,0.6875,,,,0.804597701149,0.790697674419,,,0.06472491909400001,0.040293040293,,71071.0,55032.0,55032.0,54.0,407.0,13839.0,0.0,1.0,24519.0,11.0,34147.0,0.6751,2.0,19.256,97285.966,66094.0,75897.42,0.0,,,,0.0168,0.1463,0.0575,0.1173,0.0,0.0974,0.5154,1.0
2121,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5887,0.0,0.0,0.0282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456,0.0,0.1959,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16080.0,0.3286,0.3623,151.0,156.0,1734.0,1224.0,660.0,516.0,2545.0,1896.0,0.34587458745899996,0.34420432219999997,0.342299578059,0.36561032863799997,0.35555555555600005,0.290322580645,0.41059602649000004,0.35256410256399995,0.350563909774,0.333910034602,0.33251633986900003,0.300832342449,0.313028764805,0.346368715084,0.356060606061,0.362403100775,0.052805280527999994,0.03102310231,0.393198090692,0.33729372937299995,0.257911392405,34916.0,25900.0,25900.0,292.0,1808.0,7192.0,0.0,0.0,6838.0,11.0,20871.0,1.0,2.0,26.425861062,24407.315528,17419.5,57151.94,0.30000001192091996,0.4711033275,0.6529480444,0.1050788091,0.2357,0.0251,0.2268,0.2265,0.3655,0.0873,0.0539,0.6345
2127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,0.0,0.0,0.0,0.1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747,0.0,0.0,0.0,0.0,0.0,,,5000.0,0.615,0.6708,,,553.0,396.0,,,651.0,467.0,0.14897959183700002,0.149001536098,0.214132762313,0.165577342048,0.23076923076900002,,,,0.136150234742,0.139240506329,0.19444444444400003,0.109375,0.17054263565900002,,,,0.051020408163,,0.6421471172959999,0.602040816327,0.074946466809,22221.0,11025.0,11025.0,175.0,710.0,4368.0,0.0,0.0,4082.0,11.0,9545.0,0.4255,2.0,29.132352941,17539.23262,14158.5,36735.51,0.63999998569488,0.3582887701,0.756684492,0.1296791444,0.0,0.0016,0.1956,0.7684,0.1956,0.0,0.0063,0.8044
2137,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1548,0.2918,0.0961,0.0,0.0107,0.0,0.0534,0.0,0.0,0.0302,0.0,0.0089,0.0552,0.0089,0.0338,0.0,0.0018,0.0,0.0036,0.0,0.0,0.0,0.0071,0.0374,0.0,0.0053,0.0071,0.0,0.0801,0.0231,0.0,0.0907,0.0,0.0,0.0,0.787,0.787,20344.0,0.685,0.6894,300.0,355.0,189.0,204.0,235.0,252.0,724.0,811.0,0.612813370474,0.6215469613260001,0.614056720099,0.651282051282,0.6244343891399999,0.6976744186049999,0.7166666666670001,0.670422535211,0.528846153846,0.518518518519,0.480392156863,0.5868263473049999,0.60162601626,0.574162679426,0.582978723404,0.642857142857,0.055710306407000004,0.08774373259099999,0.10147299508999999,0.098885793872,0.08631319358799999,47672.0,28488.0,28488.0,94.0,1371.0,8290.0,0.0,0.0,8708.0,11.0,16427.0,0.4118,2.0,19.742138365,78792.64420499999,65323.0,61812.51,0.03999999910593,0.9568733154000001,0.5408805031,0.008984726,0.0173,0.0283,0.0895,0.0552,0.5162,0.0356,0.7262,0.4838
2141,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0169,0.0,0.0,0.0211,0.1941,0.0338,0.0,0.0,0.0,0.0802,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.1224,0.0,0.0084,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0633,0.21100000000000002,0.0,0.0169,0.0,0.0,0.2194,0.8215,0.8215,20500.0,0.597,0.5696,92.0,105.0,122.0,95.0,90.0,125.0,304.0,325.0,0.55625,0.509868421053,0.569230769231,0.51652892562,0.584362139918,0.6239316239320001,0.652173913043,0.666666666667,0.457943925234,0.467213114754,0.44210526315800003,0.483870967742,0.524390243902,0.583333333333,0.422222222222,0.584,0.075,0.053125,0.093373493976,0.153125,0.076923076923,49151.0,34630.0,34630.0,43.0,478.0,7047.0,0.0,0.0,10715.0,31.0,9748.0,1.0,2.0,21.675774135,57863.056465999995,44904.0,59343.88,0.05999999865889,0.85428051,0.7395264117,0.0346083789,0.1387,0.0231,0.1192,0.0328,0.2616,0.0,0.6825,0.7384
2147,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.1114,0.0179,0.0,0.0346,0.0,0.0,0.0845,0.6031,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0013,0.0,0.0192,0.0,0.0,0.0102,0.0026,0.0,0.0,0.0,0.0256,0.0,0.0154,0.0,0.0,0.0064,0.0,0.0,0.0,0.7108,0.7108,23000.0,0.7529,0.7406,374.0,366.0,138.0,128.0,196.0,195.0,708.0,689.0,0.741645244216,0.687853107345,0.66908563135,0.708108108108,0.7282608695649999,0.772397094431,0.729946524064,0.6994535519130001,0.6527777777780001,0.601449275362,0.546875,0.6806883365199999,0.6475247524750001,0.742081447964,0.668367346939,0.692307692308,0.042416452442,0.052699228792,0.06100795756,0.055269922879,0.079825834543,65899.0,49444.0,49444.0,67.0,1140.0,10833.0,0.0,0.0,14325.0,33.0,17713.0,0.7283,2.0,19.596820809,103120.71532,90321.0,62331.73,0.02999999932944,0.9674855491,0.2998554913,,0.0034,0.0369,0.0245,0.0473,0.6906,0.0228,0.8113,0.3094
2151,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0217,0.1795,0.0,0.0,0.0,0.0521,0.0,0.0289,0.0,0.0,0.0637,0.0,0.0391,0.0,0.0405,0.0,0.0,0.0,0.0,0.0188,0.0,0.0,0.0391,0.0333,0.0,0.0,0.042,0.0521,0.0,0.0738,0.0,0.0,0.2923,0.0,0.0,0.0232,0.2493,0.2493,15000.0,0.8889,0.9007,129.0,163.0,40.0,31.0,89.0,75.0,258.0,269.0,0.865168539326,0.8953488372089999,0.85873605948,0.916666666667,0.897260273973,0.869863013699,,0.938650306748,,,,0.8730158730159999,0.813008130081,,0.8426966292129999,,,0.048689138576999996,0.038022813688,,,69860.0,55870.0,55870.0,32.0,434.0,11806.0,0.0,0.0,25456.0,32.0,33704.0,0.9451,2.0,19.33924612,112062.65632000001,76732.0,81701.81,0.0,,0.5764966740999999,,0.001,0.0467,0.046,0.0924,0.4479,0.0941,0.6455,0.5521
2152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281,0.0,0.0,0.0,0.0,0.0,0.7895,0.7895,14750.0,0.3265,0.3119,,12.0,291.0,214.0,,81.0,376.0,307.0,0.306603773585,0.324468085106,0.228013029316,0.331950207469,0.26291079812199997,,,,0.30498533724300003,0.312714776632,0.21028037383200002,0.311111111111,0.14893617021299999,,,,0.044811320755,0.028301886792000002,0.35924932975900004,0.35141509434,0.420195439739,31728.0,19454.0,19454.0,180.0,738.0,6944.0,0.0,0.0,7379.0,11.0,17551.0,0.0943,2.0,32.438571429,21737.972857,14836.5,44959.41,0.75,0.1557142857,0.7885714286,0.1314285714,0.109,0.033,0.5294,0.3056,0.2927,0.0244,0.043,0.7073
2153,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0097,0.0233,0.0685,0.0,0.0,0.0,0.1132,0.0,0.0,0.0,0.1594,0.0593,0.0,0.0384,0.0,0.0369,0.0,0.0,0.0019,0.0,0.0408,0.0,0.0,0.017,0.0015,0.0,0.0,0.018000000000000002,0.0355,0.0,0.0598,0.0,0.0,0.2721,0.0,0.0,0.0447,0.0591,0.0591,19500.0,0.9582,0.9549,326.0,309.0,552.0,492.0,335.0,330.0,1213.0,1131.0,0.77432885906,0.766694146744,0.651635720601,0.7747603833869999,0.661858974359,0.8411764705879999,0.852760736196,0.844660194175,0.7387543252600001,0.722826086957,0.583333333333,0.758091993186,0.639053254438,0.7664233576639999,0.755223880597,0.572727272727,,0.066275167785,0.0819000819,0.077181208054,0.068965517241,74435.0,59430.0,59430.0,408.0,2847.0,18763.0,0.0,0.0,92003.0,11.0,38622.0,0.4708,2.0,23.275151515,65422.5,31310.5,76971.15,0.47999998927116,0.6490909091,0.44727272729999995,0.0624242424,0.0669,0.1739,0.0699,0.1347,0.5312,0.1736,0.3612,0.4688
2156,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0766,0.1914,0.0,0.0,0.0,0.0,0.0478,0.0,0.0,0.0096,0.0,0.0,0.4402,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0335,0.0,0.11,0.0,0.0,0.0048,0.8133,0.8133,20500.0,0.4348,0.446,59.0,47.0,75.0,74.0,72.0,72.0,206.0,193.0,0.40416666666699996,0.305825242718,0.378238341969,0.340740740741,0.418604651163,0.46,0.254237288136,0.446808510638,0.370967741935,0.2,0.324324324324,0.23943661971799998,0.296875,0.424242424242,0.458333333333,0.388888888889,0.0875,0.05,0.174418604651,0.233333333333,0.238341968912,39758.0,32900.0,32900.0,46.0,264.0,6879.0,0.0,0.0,14361.0,21.0,27360.0,1.0,2.0,26.150684931999997,55396.513699,39886.0,76194.22,0.18000000715255,0.5410958904,0.6940639269,0.13242009130000001,0.0774,0.0466,0.124,0.1814,0.2171,0.0857,0.5374,0.7829
2158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397,0.1602,0.1602,13000.0,0.8757,0.8606,26.0,34.0,34.0,29.0,22.0,27.0,82.0,90.0,0.821917808219,0.670731707317,0.544444444444,,0.483870967742,,,,,0.617647058824,,,0.5762711864410001,,,0.444444444444,,,,,0.133333333333,62013.0,46700.0,46700.0,,,12601.0,0.0,0.0,29837.0,11.0,11887.0,0.1812,2.0,19.680628272,68090.162304,38048.0,71862.09,0.11999999731779,,0.3141361257,,0.0012,0.2118,0.0343,0.1018,0.6118,0.2,0.3172,0.3882
2159,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1219,0.0299,0.0071,0.1249,0.1439,0.0226,0.0,0.1091,0.0,0.0,0.0,0.1668,0.0141,0.0307,0.0082,0.003,0.0071,0.0,0.0,0.0033,0.0,0.0147,0.0,0.0,0.0106,0.0215,0.0,0.0,0.0049,0.0248,0.0,0.0125,0.0177,0.0,0.0898,0.0,0.0,0.0109,0.1061,0.1061,13000.0,0.9452,0.9395,1013.0,973.0,414.0,382.0,472.0,506.0,1899.0,1861.0,0.9008810572689999,0.879410215903,0.8087049973129999,0.8928939237899999,0.823779193206,0.915271966527,0.908193484699,0.915724563207,0.8915662650599999,0.828502415459,0.667539267016,0.865301724138,0.793253536453,0.878651685393,0.8622881355930001,0.709486166008,0.0066079295149999995,0.013215859031,0.04863051984299999,0.043502202643,0.038688876948,70301.0,55188.0,55188.0,257.0,2990.0,15156.0,0.0,0.0,29581.0,13.0,29653.0,0.9018,2.0,19.839411584,96568.987435,75110.0,80346.48,0.05999999865889,0.9426907754,0.5335580754,0.0058228624,0.0005,0.1938,0.0687,0.1353,0.4707,0.1052,0.3652,0.5293
2164,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0084,0.7797,0.0218,0.0,0.0516,0.0,0.0,0.0,0.0,0.0081,0.0,0.0008,0.0,0.005,0.0,0.0,0.0056,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0438,0.0139,0.0,0.0404,0.0,0.0,0.0047,0.3929,0.3929,9500.0,0.6874,0.6934,153.0,125.0,1902.0,1430.0,623.0,550.0,2678.0,2105.0,0.548162475822,0.579536967886,0.38479809976199997,0.592375366569,0.383071553229,0.506944444444,0.62091503268,0.5920000000000001,0.558711086838,0.583596214511,0.359440559441,0.5662100456620001,0.386861313869,0.526229508197,0.556982343499,0.40363636363600003,0.013539651838,0.047582205029,0.13974478680400002,0.213539651838,0.068408551069,14046.0,7262.0,14932.0,529.0,3539.0,13295.0,0.0,0.0,10250.0,11.0,6734.0,0.4482,2.0,22.829141215,29418.922026999997,20824.5,53216.18,0.20999999344348003,0.7376931368999999,0.5147323033,0.050664750300000005,0.2179,0.3245,0.0864,0.2613,0.5244,0.1103,0.2008,0.4756
2167,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0342,0.0394,0.2826,0.0553,0.0,0.0515,0.0,0.0889,0.0,0.0,0.0291,0.0,0.0042,0.0764,0.0121,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0028,0.0003,0.0183,0.0,0.0086,0.0169,0.0,0.1781,0.0,0.0,0.0342,0.0,0.0,0.0574,0.4426,0.4426,9176.0,0.5807,0.581,180.0,178.0,1849.0,1882.0,731.0,684.0,2760.0,2744.0,0.44669695910499996,0.420289855072,0.31997084548099997,0.448524984949,0.354278874925,0.453658536585,0.427777777778,0.41573033707900003,0.442755825735,0.41049215792300003,0.301275239107,0.377616014559,0.266542404473,0.45601173020499997,0.44322845417199996,0.34649122807,0.019923103810000002,0.062565536526,0.185078909613,0.259699405802,0.128279883382,13991.0,7240.0,14910.0,576.0,3498.0,11455.0,0.0,0.0,9894.0,11.0,3966.0,0.3942,2.0,23.333856291,26849.396925,19956.5,49392.3,0.31000000238417996,0.6910887981999999,0.5883275808,0.0566363351,0.2098,0.2159,0.1971,0.2425,0.4339,0.0324,0.2898,0.5661
2168,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0035,0.0422,0.1698,0.0305,0.0,0.0496,0.0,0.0409,0.0013,0.0192,0.0453,0.0,0.0039,0.091,0.0091,0.0,0.0,0.2386,0.0,0.0052,0.0,0.0,0.0048,0.0,0.0,0.0,0.0035,0.0205,0.0,0.1219,0.0113,0.0,0.0701,0.0,0.0,0.0178,,,8500.0,0.3097,0.3059,376.0,381.0,1535.0,1448.0,769.0,712.0,2680.0,2541.0,0.222300884956,0.279104477612,0.235733963007,0.323108384458,0.26893676164,0.271708683473,0.32712765957400003,0.393700787402,0.20562894888,0.262540716612,0.19820441989,0.225886232481,0.192377495463,0.237964236589,0.288686605982,0.227528089888,0.072920353982,0.048495575220999995,0.313990744037,0.357168141593,0.185360094451,14857.0,7290.0,14960.0,520.0,3069.0,11023.0,0.0,0.0,10290.0,11.0,3798.0,0.3514,2.0,20.956090110999998,35110.070065,23633.5,65469.83,0.20999999344348003,0.8589156165999999,0.5639557083,0.031691485299999995,0.1922,0.114,0.1452,0.2705,0.4625,0.0278,0.4212,0.5375
2169,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0197,0.0123,0.1067,0.0271,0.0443,0.0,0.0201,0.0,0.0443,0.0,0.1646,0.0452,0.0,0.006999999999999999,0.013999999999999999,0.0164,0.0,0.0016,0.0542,0.0,0.0242,0.0,0.0,0.0,0.0033,0.0,0.0,0.0033,0.0218,0.0,0.1548,0.0,0.0,0.1195,0.0,0.0,0.0956,0.4827,0.4827,9500.0,0.5532,0.5253,168.0,178.0,1619.0,1762.0,629.0,691.0,2416.0,2631.0,0.43864329268299995,0.457367549669,0.370961611555,0.494590417311,0.382978723404,0.479289940828,0.517857142857,0.5,0.43655097613899996,0.44780728845,0.353007945516,0.41443850267399995,0.35604770017,0.43371522094899995,0.465818759936,0.383502170767,0.028201219512,0.07621951219499999,0.16396903589,0.21303353658500002,0.116685670848,14430.0,7140.0,14810.0,424.0,2807.0,12469.0,0.0,0.0,17363.0,11.0,4047.0,0.3936,2.0,22.728632479,27097.732016,20074.0,48071.31,0.28999999165534,0.7346866097,0.5377492877000001,0.0416666667,0.1896,0.25,0.15,0.3805,0.4823,0.0653,0.1327,0.5177
2170,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0132,0.0,0.1842,0.0477,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0658,0.0,0.2747,0.0,0.0,0.0,0.1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102,0.0,0.0724,0.0033,0.0,0.0658,0.0,0.0,0.0,,,8914.0,,,21.0,13.0,135.0,103.0,91.0,53.0,247.0,169.0,0.341463414634,0.39676113360299997,0.20710059171599998,0.38414634146300003,0.190082644628,,0.52380952381,,0.316239316239,0.385185185185,0.165048543689,0.42168674698799996,0.25,,0.38461538461499994,,,0.073170731707,0.19333333333299998,0.31219512195099997,0.224852071006,,,,,,15498.0,0.0,0.0,39272.0,11.0,7583.0,0.389,2.0,32.684782609,31994.624396,24811.0,60813.25,0.9200000166893001,0.11111111109999999,0.7729468598999999,0.2608695652,0.8057,0.1183,0.2893,0.3135,0.2603,0.0228,0.22,0.7397
